reltime/s,C/mA.h,C/A.h,Ewe/V,soc,soc_cell
11191.322061808954,0.0453753560529325,4.53753560529325e-05,0.499079555273056,0.6035424419729801,0.6035424376987294
11201.322254357976,0.0454159025622299,4.54159025622299e-05,0.499079555273056,0.6040817554101306,0.6040817511416943
11211.322446906996,0.0454564494638715,4.5456449463871496e-05,0.499155908823013,0.604621074065893,0.6046210698032711
11221.32263945596,0.0454969958865609,4.54969958865609e-05,0.499213218688964,0.6051603863510613,0.6051603820942538
11231.322832005972,0.0455375422514097,4.5537542251409696e-05,0.49942323565483,0.6056996978668856,0.6056996936158925
11241.323024554991,0.045578088563645,4.5578088563645e-05,0.499537795782089,0.606239008682892,0.6062390044377133
11251.323217103956,0.0456186350254914,4.56186350254914e-05,0.499633282423019,0.6067783214888917,0.6067783172495272
11261.323409653967,0.0456591811116508,4.56591811116508e-05,0.499614179134368,0.6073176292978386,0.6073176250642885
11271.323602202989,0.04569972717034,4.569972717034e-05,0.49957600235939,0.6078569367414014,0.6078569325136657
11281.323794751952,0.0457402736273898,4.57402736273898e-05,0.499633282423019,0.6083962494836009,0.6083962452616796
11291.323987300972,0.0457808197464986,4.57808197464986e-05,0.499652355909347,0.6089355577308113,0.6089355535147043
11301.324179850984,0.0458213654927853,4.58213654927853e-05,0.499671459197998,0.6094748610190752,0.6094748568087826
11311.324372400995,0.045861911169884,4.5861911169884e-05,0.499709635972976,0.6100141633870622,0.6100141591825837
11321.073365135991,0.0459014387178339,4.59014387178339e-05,0.500931680202484,0.6105399235108407,0.6105399193120306
11321.073565136,0.0459014395289769,4.59014395289769e-05,0.499786019325256,0.6105399342999401,0.6105399301011301
11331.073757684964,0.0459419853525045,4.5941985352504505e-05,0.499766916036605,0.6110792386155935,0.6110792344225978
11333.990355511953,0.0459538108410727,4.59538108410727e-05,0.500797986984252,0.6112365306980986,0.6112365265067986
11333.991155511,0.045953814084973,4.5953814084973e-05,0.499728739261627,0.6112365738455618,0.6112365696542623
11334.620155037965,0.045956364343615,4.5956364343615e-05,0.500969886779785,0.611270495107285,0.6112704909163512
